sport,league,conference,team,team_url
baseball,Lakes Region,,Vermont Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=vermont-academy&sport=baseball
baseball,Massachusetts Bay Independent League,,Boston Trinity,https://www.bostonglobe.com/sports/high-schools/schedule/?school=boston-trinity&sport=baseball
baseball,Massachusetts Bay Independent League,,Brimmer & May,https://www.bostonglobe.com/sports/high-schools/schedule/?school=brimmer-may&sport=baseball
baseball,Massachusetts Bay Independent League,,Cambridge Weston,https://www.bostonglobe.com/sports/high-schools/schedule/?school=cambridge-weston&sport=baseball
baseball,Massachusetts Bay Independent League,,Chapel Hill,https://www.bostonglobe.com/sports/high-schools/schedule/?school=chapel-hill&sport=baseball
baseball,Massachusetts Bay Independent League,,Covenant Christian,https://www.bostonglobe.com/sports/high-schools/schedule/?school=covenant-christian&sport=baseball
baseball,Massachusetts Bay Independent League,,Gann Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=gann-academy&sport=baseball
baseball,Massachusetts Bay Independent League,,Marie Philip,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marie-philip&sport=baseball
baseball,Massachusetts Bay Independent League,,Newman School,https://www.bostonglobe.com/sports/high-schools/schedule/?school=newman-school&sport=baseball
baseball,Mayflower Athletic Conference,Comprehensive,Atlantis Charter,https://www.bostonglobe.com/sports/high-schools/schedule/?school=atlantis-charter&sport=baseball
baseball,Mayflower Athletic Conference,Comprehensive,Avon,https://www.bostonglobe.com/sports/high-schools/schedule/?school=avon&sport=baseball
baseball,Mayflower Athletic Conference,Comprehensive,Holbrook,https://www.bostonglobe.com/sports/high-schools/schedule/?school=holbrook&sport=baseball
baseball,Mayflower Athletic Conference,Comprehensive,Wareham,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wareham&sport=baseball
baseball,Mayflower Athletic Conference,Comprehensive,Westport,https://www.bostonglobe.com/sports/high-schools/schedule/?school=westport&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Large,Blue Hills,https://www.bostonglobe.com/sports/high-schools/schedule/?school=blue-hills&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Large,Bristol-Plymouth,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bristol-plymouth&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Large,Diman,https://www.bostonglobe.com/sports/high-schools/schedule/?school=diman&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Large,Southeastern,https://www.bostonglobe.com/sports/high-schools/schedule/?school=southeastern&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Large,Tri-County,https://www.bostonglobe.com/sports/high-schools/schedule/?school=tri-county&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Small,Bristol Aggie,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bristol-aggie&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Small,Cape Cod Tech,https://www.bostonglobe.com/sports/high-schools/schedule/?school=cape-cod-tech&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Small,Norfolk Aggie,https://www.bostonglobe.com/sports/high-schools/schedule/?school=norfolk-aggie&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Small,Old Colony,https://www.bostonglobe.com/sports/high-schools/schedule/?school=old-colony&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Small,South Shore Voc-Tech,https://www.bostonglobe.com/sports/high-schools/schedule/?school=south-shore-voc-tech&sport=baseball
baseball,Mayflower Athletic Conference,Vocational Small,Upper Cape,https://www.bostonglobe.com/sports/high-schools/schedule/?school=upper-cape&sport=baseball
baseball,Merrimack Valley,Division I,Andover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=andover&sport=baseball
baseball,Merrimack Valley,Division I,Central Catholic,https://www.bostonglobe.com/sports/high-schools/schedule/?school=central-catholic&sport=baseball
baseball,Merrimack Valley,Division I,Lawrence,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lawrence&sport=baseball
baseball,Merrimack Valley,Division I,Lowell,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lowell&sport=baseball
baseball,Merrimack Valley,Division I,Methuen,https://www.bostonglobe.com/sports/high-schools/schedule/?school=methuen&sport=baseball
baseball,Merrimack Valley,Division I,North Andover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=north-andover&sport=baseball
baseball,Merrimack Valley,Division II,Billerica,https://www.bostonglobe.com/sports/high-schools/schedule/?school=billerica&sport=baseball
baseball,Merrimack Valley,Division II,Chelmsford,https://www.bostonglobe.com/sports/high-schools/schedule/?school=chelmsford&sport=baseball
baseball,Merrimack Valley,Division II,Dracut,https://www.bostonglobe.com/sports/high-schools/schedule/?school=dracut&sport=baseball
baseball,Merrimack Valley,Division II,Haverhill,https://www.bostonglobe.com/sports/high-schools/schedule/?school=haverhill&sport=baseball
baseball,Merrimack Valley,Division II,Tewksbury,https://www.bostonglobe.com/sports/high-schools/schedule/?school=tewksbury&sport=baseball
baseball,Mid-Wach,A,Algonquin,https://www.bostonglobe.com/sports/high-schools/schedule/?school=algonquin&sport=baseball
baseball,Mid-Wach,A,Leominster,https://www.bostonglobe.com/sports/high-schools/schedule/?school=leominster&sport=baseball
baseball,Mid-Wach,A,Shepherd Hill,https://www.bostonglobe.com/sports/high-schools/schedule/?school=shepherd-hill&sport=baseball
baseball,Mid-Wach,A,Shrewsbury,https://www.bostonglobe.com/sports/high-schools/schedule/?school=shrewsbury&sport=baseball
baseball,Mid-Wach,A,Wachusett,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wachusett&sport=baseball
baseball,Mid-Wach,A,Westborough,https://www.bostonglobe.com/sports/high-schools/schedule/?school=westborough&sport=baseball
baseball,Mid-Wach,B,Fitchburg,https://www.bostonglobe.com/sports/high-schools/schedule/?school=fitchburg&sport=baseball
baseball,Mid-Wach,B,Groton-Dunstable,https://www.bostonglobe.com/sports/high-schools/schedule/?school=groton-dunstable&sport=baseball
baseball,Mid-Wach,B,Hudson,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hudson&sport=baseball
baseball,Mid-Wach,B,Marlborough,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marlborough&sport=baseball
baseball,Mid-Wach,B,Nashoba,https://www.bostonglobe.com/sports/high-schools/schedule/?school=nashoba&sport=baseball
baseball,Mid-Wach,B,North Middlesex,https://www.bostonglobe.com/sports/high-schools/schedule/?school=north-middlesex&sport=baseball
baseball,Mid-Wach,C,Clinton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=clinton&sport=baseball
baseball,Mid-Wach,C,Gardner,https://www.bostonglobe.com/sports/high-schools/schedule/?school=gardner&sport=baseball
baseball,Mid-Wach,C,Littleton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=littleton&sport=baseball
baseball,Mid-Wach,C,Lunenburg,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lunenburg&sport=baseball
baseball,Mid-Wach,C,Oakmont,https://www.bostonglobe.com/sports/high-schools/schedule/?school=oakmont&sport=baseball
baseball,Mid-Wach,C,Quabbin,https://www.bostonglobe.com/sports/high-schools/schedule/?school=quabbin&sport=baseball
baseball,Mid-Wach,C,Tyngsborough,https://www.bostonglobe.com/sports/high-schools/schedule/?school=tyngsborough&sport=baseball
baseball,Mid-Wach,D,Ayer Shirley,https://www.bostonglobe.com/sports/high-schools/schedule/?school=ayer-shirley&sport=baseball
baseball,Mid-Wach,D,Bromfield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bromfield&sport=baseball
baseball,Mid-Wach,D,Maynard,https://www.bostonglobe.com/sports/high-schools/schedule/?school=maynard&sport=baseball
baseball,Mid-Wach,D,Murdock,https://www.bostonglobe.com/sports/high-schools/schedule/?school=murdock&sport=baseball
baseball,Mid-Wach,D,Narragansett,https://www.bostonglobe.com/sports/high-schools/schedule/?school=narragansett&sport=baseball
baseball,Mid-Wach,D,Tahanto,https://www.bostonglobe.com/sports/high-schools/schedule/?school=tahanto&sport=baseball
baseball,Mid-Wach,D,West Boylston,https://www.bostonglobe.com/sports/high-schools/schedule/?school=west-boylston&sport=baseball
baseball,Middlesex,Freedom,Burlington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=burlington&sport=baseball
baseball,Middlesex,Freedom,Melrose,https://www.bostonglobe.com/sports/high-schools/schedule/?school=melrose&sport=baseball
baseball,Middlesex,Freedom,Stoneham,https://www.bostonglobe.com/sports/high-schools/schedule/?school=stoneham&sport=baseball
baseball,Middlesex,Freedom,Wakefield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wakefield&sport=baseball
baseball,Middlesex,Freedom,Watertown,https://www.bostonglobe.com/sports/high-schools/schedule/?school=watertown&sport=baseball
baseball,Middlesex,Freedom,Wilmington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wilmington&sport=baseball
baseball,Middlesex,Liberty,Arlington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=arlington&sport=baseball
baseball,Middlesex,Liberty,Belmont,https://www.bostonglobe.com/sports/high-schools/schedule/?school=belmont&sport=baseball
baseball,Middlesex,Liberty,Lexington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lexington&sport=baseball
baseball,Middlesex,Liberty,Reading,https://www.bostonglobe.com/sports/high-schools/schedule/?school=reading&sport=baseball
baseball,Middlesex,Liberty,Winchester,https://www.bostonglobe.com/sports/high-schools/schedule/?school=winchester&sport=baseball
baseball,Middlesex,Liberty,Woburn,https://www.bostonglobe.com/sports/high-schools/schedule/?school=woburn&sport=baseball
baseball,Northeastern,Dunn,Beverly,https://www.bostonglobe.com/sports/high-schools/schedule/?school=beverly&sport=baseball
baseball,Northeastern,Dunn,Danvers,https://www.bostonglobe.com/sports/high-schools/schedule/?school=danvers&sport=baseball
baseball,Northeastern,Dunn,Gloucester,https://www.bostonglobe.com/sports/high-schools/schedule/?school=gloucester&sport=baseball
baseball,Northeastern,Dunn,Masconomet,https://www.bostonglobe.com/sports/high-schools/schedule/?school=masconomet&sport=baseball
baseball,Northeastern,Dunn,Saugus,https://www.bostonglobe.com/sports/high-schools/schedule/?school=saugus&sport=baseball
baseball,Northeastern,Lynch,Marblehead,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marblehead&sport=baseball
baseball,Northeastern,Lynch,Peabody,https://www.bostonglobe.com/sports/high-schools/schedule/?school=peabody&sport=baseball
baseball,Northeastern,Lynch,Salem,https://www.bostonglobe.com/sports/high-schools/schedule/?school=salem&sport=baseball
baseball,Northeastern,Lynch,Swampscott,https://www.bostonglobe.com/sports/high-schools/schedule/?school=swampscott&sport=baseball
baseball,Northeastern,Lynch,Winthrop,https://www.bostonglobe.com/sports/high-schools/schedule/?school=winthrop&sport=baseball
baseball,Patriot,Fisher,Hanover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hanover&sport=baseball
baseball,Patriot,Fisher,North Quincy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=north-quincy&sport=baseball
baseball,Patriot,Fisher,Pembroke,https://www.bostonglobe.com/sports/high-schools/schedule/?school=pembroke&sport=baseball
baseball,Patriot,Fisher,Plymouth South,https://www.bostonglobe.com/sports/high-schools/schedule/?school=plymouth-south&sport=baseball
baseball,Patriot,Fisher,Scituate,https://www.bostonglobe.com/sports/high-schools/schedule/?school=scituate&sport=baseball
baseball,Patriot,Keenan,Duxbury,https://www.bostonglobe.com/sports/high-schools/schedule/?school=duxbury&sport=baseball
baseball,Patriot,Keenan,Hingham,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hingham&sport=baseball
baseball,Patriot,Keenan,Marshfield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marshfield&sport=baseball
baseball,Patriot,Keenan,Plymouth North,https://www.bostonglobe.com/sports/high-schools/schedule/?school=plymouth-north&sport=baseball
baseball,Patriot,Keenan,Quincy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=quincy&sport=baseball
baseball,Patriot,Keenan,Silver Lake,https://www.bostonglobe.com/sports/high-schools/schedule/?school=silver-lake&sport=baseball
baseball,Patriot,Keenan,Whitman-Hanson,https://www.bostonglobe.com/sports/high-schools/schedule/?school=whitman-hanson&sport=baseball
baseball,South Coast,,Apponequet,https://www.bostonglobe.com/sports/high-schools/schedule/?school=apponequet&sport=baseball
baseball,South Coast,,Bourne,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bourne&sport=baseball
baseball,South Coast,,Dighton-Rehoboth,https://www.bostonglobe.com/sports/high-schools/schedule/?school=dighton-rehoboth&sport=baseball
baseball,South Coast,,Fairhaven,https://www.bostonglobe.com/sports/high-schools/schedule/?school=fairhaven&sport=baseball
baseball,South Coast,,Greater New Bedford,https://www.bostonglobe.com/sports/high-schools/schedule/?school=greater-new-bedford&sport=baseball
baseball,South Coast,,Joseph Case,https://www.bostonglobe.com/sports/high-schools/schedule/?school=joseph-case&sport=baseball
baseball,South Coast,,Old Rochester,https://www.bostonglobe.com/sports/high-schools/schedule/?school=old-rochester&sport=baseball
baseball,South Coast,,Seekonk,https://www.bostonglobe.com/sports/high-schools/schedule/?school=seekonk&sport=baseball
baseball,South Coast,,Somerset Berkley,https://www.bostonglobe.com/sports/high-schools/schedule/?school=somerset-berkley&sport=baseball
baseball,South Coast,,West Bridgewater,https://www.bostonglobe.com/sports/high-schools/schedule/?school=west-bridgewater&sport=baseball
baseball,South Shore,Sullivan,Abington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=abington&sport=baseball
